단어,한국수어사전 URL,수형 사진 URL,수형 설명,수어 동영상 URL (MP4)
곳/위치/장소/터,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4623,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227649/IMG000220593_700X466.jpg,손바닥이 아래로 향하게 반쯤 구부린 오른손을 가슴 앞에서 약간 내리다가 멈춘다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
거세다/맹렬하다/진하다/힘차다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4585,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151215/228162/IMG000221243_700X466.jpg,주먹을 쥔 왼 주먹 등에 오른손의 4지 옆으로 대고 위로 빠르게 스쳐 올리며 주먹을 쥔다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
감자,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4572,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227629/IMG000220558_700X466.jpg,손바닥이 아래로 향하게 쥔 왼 주먹 등을 약간 구부린 오른 손가락 끝으로 두 번 긁어내린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625090/MOV000248444_700X466.mp4
(머리를)감다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4562,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227609/IMG000220524_700X466.jpg,두 손을 구부려 벌려 머리 위에서 좌우로 두 번 움직인다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625089/MOV000248416_700X466.mp4
꿈/포부/꿈꾸다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4530,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227601/IMG000220510_700X466.jpg,약간 구부린 오른손의 손끝을 턱 왼쪽에 댔다가 오른쪽 위로 비스듬히 올린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4
꾸짖다/나무라다/야단치다/가책/구박/꾸중/꾸지람/책망/핍박/힐책,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4526,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227594/IMG000220499_700X466.jpg,"왼 주먹의 5지를 펴서 바닥이 밖으로 향하게 세우고, 약간 구부린 오른손을, 손바닥이 왼 주먹의 5지 등으로 향하게 하여 두 번 상하로 비스듬히 움직인다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
국회의사당,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4481,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227535/IMG000220450_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔들고, 5지를 펴서 세운 두 주먹을 마주 보게 하여 두 번 약간 굽혔다가 세운 다음, 손바닥이 아래로 향하게 반쯤 구부린 오른손을 가슴 앞에서 약간 내리다가 멈춘다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003116/MOV000359575_700X466.mp4
국회,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4480,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201209/784221/IMG000356863_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 바깥쪽으로 둥글게 돌린 다음, 5지를 펴서 세운 두 주먹의 4지 등을 마주 보게 하여 안쪽으로 두 번 모은다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785154/MOV000357001_700X466.mp4
곤란,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4439,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227511/IMG000220412_700X466.jpg,약간 굽힌 오른손의 손끝으로 머리 오른쪽을 전후로 스친다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733713/MOV000248330_700X466.mp4
타자수/타이피스트,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4428,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151213/226942/IMG000219799_700X466.jpg,"손등이 위로 손끝이 밖으로 향하게 편 두 손의 손가락을 번갈아 움직인 다음, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 두 번 약간 돌리며 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003090/MOV000359570_700X466.mp4
타자/타이핑,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4428,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151213/226942/IMG000219799_700X466.jpg,"손등이 위로 손끝이 밖으로 향하게 편 두 손의 손가락을 번갈아 움직인 다음, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 두 번 약간 돌리며 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003090/MOV000359570_700X466.mp4
흐리다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4402,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227487/IMG000220373_700X466.jpg,두 손을 약간 구부려 가슴 앞에서 상하로 마주 보게 하여 서로 엇갈리게 돌린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735590/MOV000248300_700X466.mp4
귀찮다/불편/성가시다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=4322,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227974/IMG000220979_700X466.jpg,"오른손의 손가락을 구부려 끝을, 주먹을 쥔 왼팔 등에 대고 손목 등 쪽으로 두 번 스쳐낸다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624877/MOV000248768_700X466.mp4
(관직)관리,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3893,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151202/220544/IMG000212352_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔든 다음, 손바닥이 위로 향하게 편 두 손을 양옆으로 붙였다 벌리는 동작을 두 번 반복하고, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 두 번 약간 돌리며 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221021/1043081/MOV000361057_700X466.mp4
건청인,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3760,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201130/780258/IMG000356791_700X466.jpg,"오른손의 손가락을 벌려 반쯤 구부려 입 가까이 대고 두 번 돌린 다음, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732174/MOV000249237_700X466.mp4
긁어먹다/등치다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3720,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20171020/468738/IMG000354321_700X466.jpg,"왼 주먹의 5지를 펴서 바닥이 밖으로 향하게 세우고 그 등을, 약간 구부린 오른 손끝으로 두 번 긁어내린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728914/MOV000249186_700X466.mp4
성/음란,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=12872,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223654/IMG000216007_700X466.jpg,"오른손을 약간 구부려 끝이 코끝으로 향하게 하여 좌우로 움직인 다음, 손끝이 위로 손바닥이 왼쪽으로 향하게 자연스럽게 편 오른손의 1지 옆면을 이마 중앙에 두 번 댔다 뗀다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/262644/MOV000269669_700X466.mp4
애국자,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3198,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151122/214443/IMG000205354_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔든 다음, 5지 바닥을 1지 옆면에 대고 손등이 왼쪽으로 향하게 모로 세운 왼 주먹 위에 오른 손바닥을 대고 오른손만 오른쪽으로 돌리고, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 두 번 약간 돌리며 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005077/MOV000359805_700X466.mp4
반역자/역적,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3115,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151124/215556/IMG000206612_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔든 다음, 오른손을 펴서 손끝이 위로 향하게 하여 5지 옆면을 왼쪽 가슴에 댔다가 오른쪽 가슴에 대고, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 두 번 약간 돌리며 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261117/MOV000361369_700X466.mp4
사신,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3034,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151206/222851/IMG000215031_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔든 다음, 왼손을 손바닥이 아래로 향하게 하고, 오른 주먹의 5지를 펴서 세워 왼 손바닥 밑을 스쳐 밖으로 내민다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221107/1049653/MOV000361252_700X466.mp4
별세/타계,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=2809,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201110/772127/IMG000356700_700X466.jpg,"손가락을 벌려 구부린 양손을 마주 보게 하여 전후로 돌린 다음, 손끝이 위로 향하게 구부린 두 손의 손가락 등을 가슴 앞에서 마주 댔다가 양옆으로 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728903/MOV000245082_700X466.mp4
개천절/개천일,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=2786,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151205/222119/IMG000214182_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔든 다음, 두 손의 손끝을 맞대어 끝이 밖으로 향하게 하였다가 세우고, 손등이 아래로 향하게 가볍게 쥔 두 주먹을 위로 올리며 손가락을 활짝 편다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009607/MOV000359941_700X466.mp4
부아,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=2745,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151206/222611/IMG000214749_700X466.jpg,두 손을 구부려 끝을 배에 댔다가 가슴으로 힘주어 올려 손바닥이 위로 향하게 한다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784511/MOV000356935_700X466.mp4
옮다/옮기다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=2731,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201110/772116/IMG000356693_700X466.jpg,오른손을 구부려 바닥이 위로 향하게 하여 왼쪽에서 오른쪽으로 움직인다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732109/MOV000244078_700X466.mp4
몰려가다/몰려들다/쇄도,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=2437,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151204/221463/IMG000213415_700X466.jpg,가슴 앞에서 두 손을 벌려 손등이 위로 손끝이 밖으로 향하게 하여 손가락을 움직이며 내밀어 두 손이 가까이 접근하게 한다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727498/MOV000243598_700X466.mp4
맏며느리,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=2160,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151128/218270/IMG000209738_700X466.jpg,"오른손을 약간 구부려 오른쪽 어깨에 올려놓은 다음, 주먹을 쥐며 1지를 펴서 약간 위로 내밀고, 오른 주먹의 4지와 왼 주먹의 5지를 펴서 세워 맞댄 다음, 오른 주먹을 밖으로 내민다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221012/1038738/MOV000360205_700X466.mp4
훈련/연습,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=12152,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151211/225735/IMG000218432_700X466.jpg,"오른손을 구부려 손바닥이 밖으로 향하게 하여 입 앞에서 왼쪽으로 두 바퀴 돌린 후, 오른손을 구부려 끝으로 왼 손등을 두 번 두드린 다음, 두 주먹의 바닥을 오른쪽 가슴에 오른 주먹이 위에 놓이게 이어 댄다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009694/MOV000360004_700X466.mp4
묶다/매듭,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=1801,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151129/218610/IMG000210134_700X466.jpg,모로 세운 왼 주먹 위에서 오른손으로 무엇을 잡는 동작을 하며 두 번 돌린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040359/MOV000360758_700X466.mp4
담당자/책임자,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=1767,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151130/219190/IMG000210825_700X466.jpg,"약간 구부린 오른손을 오른쪽 어깨에 올려놓은 다음, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 두 번 약간 돌리며 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261131/MOV000361382_700X466.mp4
국보,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=1707,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151128/217885/IMG000209277_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔든 다음, 손등이 위로 향하게 편 왼손의 손가락 등에 오른손의 손등을 대고 손끝을 두 번 오므렸다 편다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261128/MOV000361379_700X466.mp4
국가,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=1703,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151128/217873/IMG000209261_700X466.jpg,"두 손의 손가락을 약간 구부려 마주 보게 세워 전후로 약간 흔든 다음, 오른 주먹의 1·2지를 펴서 반쯤 구부려 입 앞에서 돌리며 밖으로 올리는 동작을 두 번 반복한다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221024/1043994/MOV000361119_700X466.mp4
전쟁터/전장,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=1598,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/215330/IMG000206406_700X466.jpg,"손가락을 벌려 반쯤 구부리고 손등이 위로 향하게 편 두 손의 손가락 등을 두 번 부딪친 다음, 손바닥이 아래로 향하게 반쯤 구부린 오른손을 가슴 앞에서 약간 내리다가 멈춘다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005017/MOV000359751_700X466.mp4
꽃집/꽃가게/화방/화원,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=1529,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151128/218356/IMG000209867_700X466.jpg,"약간 구부린 두 손의 손목을 ‘X’자로 맞댔다가 손목을 천천히 돌려 두 손바닥이 마주 보게 한 다음, 두 손의 손끝을 맞대어 좌우로 비스듬히 세운다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
